expr	time	Date
model_medicare	280786782	2018-08-23
model_cgt	389779819	2018-08-23
model_lito	231317951	2018-08-23
"model_income_tax(s1314, ""2015-16"")"	274989437	2018-08-23
model_thresholds	224639966	2018-08-23
model_medicare	290355157	2018-08-23
model_cgt	277054904	2018-08-23
model_lito	362244463	2018-08-23
"model_income_tax(s1314, ""2015-16"")"	262689994	2018-08-23
model_thresholds	226201265	2018-08-23
model_medicare	281456899	2018-08-23
model_cgt	388639866	2018-08-23
model_lito	236052444	2018-08-23
"model_income_tax(s1314, ""2015-16"")"	266370972	2018-08-23
model_thresholds	223690056	2018-08-23
model_medicare	278031017	2018-08-23
model_cgt	275767375	2018-08-23
model_lito	356293819	2018-08-23
"model_income_tax(s1314, ""2015-16"")"	256317101	2018-08-23
model_thresholds	223325030	2018-08-23
model_medicare	281123497	2018-08-23
model_cgt	371413479	2018-08-23
model_lito	230396954	2018-08-23
"model_income_tax(s1314, ""2015-16"")"	270332044	2018-08-24
model_thresholds	226678629	2018-08-24
model_medicare	278403573	2018-08-24
model_cgt	277448542	2018-08-24
model_lito	365691126	2018-08-24
"model_income_tax(s1314, ""2015-16"")"	258528639	2018-08-24
model_thresholds	225189914	2018-08-24
model_medicare	288149943	2018-08-24
model_cgt	375640791	2018-08-24
model_lito	235518459	2018-08-24
"model_income_tax(s1314, ""2015-16"")"	277280786	2018-08-27
model_thresholds	226028389	2018-08-27
model_medicare	278580363	2018-08-27
model_cgt	274472617	2018-08-27
model_lito	377682466	2018-08-27
"model_income_tax(s1314, ""2015-16"")"	261134417	2018-08-27
model_thresholds	226576831	2018-08-27
model_medicare	292354365	2018-08-27
model_cgt	389343716	2018-08-27
model_lito	232143476	2018-08-27
"model_income_tax(s1314, ""2015-16"")"	271271414	2018-08-28
model_thresholds	224813745	2018-08-28
model_medicare	280706066	2018-08-28
model_cgt	279507987	2018-08-28
model_lito	366446477	2018-08-28
"model_income_tax(s1314, ""2015-16"")"	258576225	2018-08-28
model_thresholds	224130075	2018-08-28
model_medicare	282636607	2018-08-28
model_cgt	388414586	2018-08-28
model_lito	230762582	2018-08-28
"model_income_tax(s1314, ""2015-16"")"	267436534	2018-08-28
model_thresholds	225264907	2018-08-28
model_medicare	279461606	2018-08-28
model_cgt	287453020	2018-08-28
model_lito	364908369	2018-08-28
"model_income_tax(s1314, ""2015-16"")"	259566493	2018-08-28
model_thresholds	228843486	2018-08-28
model_medicare	281137050	2018-08-28
model_cgt	386026860	2018-08-28
model_lito	231534799	2018-08-28
"model_income_tax(s1314, ""2015-16"")"	273094133	2018-08-29
model_thresholds	224458959	2018-08-29
model_medicare	280096786	2018-08-29
model_cgt	270779291	2018-08-29
model_lito	371763445	2018-08-29
"model_income_tax(s1314, ""2015-16"")"	260943171	2018-08-29
model_thresholds	227666187	2018-08-29
model_medicare	284608107	2018-08-29
model_cgt	380645740	2018-08-29
model_lito	231585396	2018-08-29
"model_income_tax(s1314, ""2015-16"")"	276257088	2018-08-29
model_thresholds	226912944	2018-08-29
model_medicare	281705068	2018-08-29
model_cgt	275163516	2018-08-29
model_lito	366110665	2018-08-29
"model_income_tax(s1314, ""2015-16"")"	264747631	2018-08-29
model_thresholds	229151890	2018-08-29
model_medicare	288135185	2018-08-29
model_cgt	389277457	2018-08-29
model_lito	233927645	2018-08-29
"model_income_tax(s1314, ""2015-16"")"	305786114	2018-08-30
model_thresholds	240764796	2018-08-30
model_medicare	295684651	2018-08-30
model_cgt	289649072	2018-08-30
model_lito	400899494	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	282958132	2018-08-30
model_thresholds	245675180	2018-08-30
model_medicare	297259504	2018-08-30
model_cgt	406684194	2018-08-30
model_lito	238893586	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	268155302	2018-08-30
model_thresholds	223023084	2018-08-30
model_medicare	276591561	2018-08-30
model_cgt	273612321	2018-08-30
model_lito	351886014	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	258043900	2018-08-30
model_thresholds	221840665	2018-08-30
model_medicare	278906103	2018-08-30
model_cgt	378676275	2018-08-30
model_lito	228164772	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	265625118	2018-08-30
model_thresholds	224846106	2018-08-30
model_medicare	276769556	2018-08-30
model_cgt	273130439	2018-08-30
model_lito	352663350	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	261010490	2018-08-30
model_thresholds	223907038	2018-08-30
model_medicare	279561162	2018-08-30
model_cgt	372647020	2018-08-30
model_lito	227041684	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	270778551	2018-08-30
model_thresholds	227773242	2018-08-30
model_medicare	282015751	2018-08-30
model_cgt	275760916	2018-08-30
model_lito	374387520	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	257977039	2018-08-30
model_thresholds	227146193	2018-08-30
model_medicare	281563986	2018-08-30
model_cgt	385899996	2018-08-30
model_lito	228310842	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	265468205	2018-08-30
model_thresholds	223450153	2018-08-30
model_medicare	275625084	2018-08-30
model_cgt	266962643	2018-08-30
model_lito	357487899	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	257754771	2018-08-30
model_thresholds	222540599	2018-08-30
model_medicare	275702788	2018-08-30
model_cgt	376235841	2018-08-30
model_lito	229506212	2018-08-30
"model_income_tax(s1314, ""2015-16"")"	270718616	2018-08-31
model_thresholds	253034731	2018-08-31
model_medicare	288275406	2018-08-31
model_cgt	268079104	2018-08-31
model_lito	382599702	2018-08-31
"model_income_tax(s1314, ""2015-16"")"	257035862	2018-08-31
model_thresholds	225608686	2018-08-31
model_medicare	280779421	2018-08-31
model_cgt	386616796	2018-08-31
model_lito	228961384	2018-08-31
"model_income_tax(s1314, ""2015-16"")"	270114758	2018-08-31
model_thresholds	229838711	2018-08-31
model_medicare	284480279	2018-08-31
model_cgt	275314571	2018-08-31
model_lito	403933848	2018-08-31
"model_income_tax(s1314, ""2015-16"")"	259695252	2018-08-31
model_thresholds	234044040	2018-08-31
model_medicare	286428289	2018-08-31
model_cgt	408740326	2018-08-31
model_lito	234321424	2018-08-31
"model_income_tax(s1314, ""2015-16"")"	268313119	2018-09-01
model_thresholds	224885259	2018-09-01
model_medicare	278227551	2018-09-01
model_cgt	281073671	2018-09-01
model_lito	359265442	2018-09-01
"model_income_tax(s1314, ""2015-16"")"	258206235	2018-09-01
model_thresholds	225482794	2018-09-01
model_medicare	288134756	2018-09-01
model_cgt	403598638	2018-09-01
model_lito	233099249	2018-09-01
"model_income_tax(s1314, ""2015-16"")"	270657779	2018-09-01
model_thresholds	228201515	2018-09-01
model_medicare	286888186	2018-09-01
model_cgt	274839315	2018-09-01
model_lito	367318905	2018-09-01
"model_income_tax(s1314, ""2015-16"")"	265726916	2018-09-01
model_thresholds	227328404	2018-09-01
model_medicare	285260628	2018-09-01
model_cgt	386624928	2018-09-01
model_lito	232613451	2018-09-01
"model_income_tax(s1314, ""2015-16"")"	270126422	2018-09-04
model_thresholds	224799055	2018-09-04
model_medicare	283004127	2018-09-04
model_cgt	281206104	2018-09-04
model_lito	363172196	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	262469311	2018-09-04
model_thresholds	231689974	2018-09-04
model_medicare	281436504	2018-09-04
model_cgt	392498958	2018-09-04
model_lito	234457184	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	413211470	2018-09-04
model_thresholds	238253213	2018-09-04
model_medicare	287316071	2018-09-04
model_cgt	278265717	2018-09-04
model_lito	373208000	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	274750386	2018-09-04
model_thresholds	236095584	2018-09-04
model_medicare	285491544	2018-09-04
model_cgt	395190572	2018-09-04
model_lito	245838042	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	406978621	2018-09-04
model_thresholds	230626219	2018-09-04
model_medicare	290012505	2018-09-04
model_cgt	278610866	2018-09-04
model_lito	369027068	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	264701631	2018-09-04
model_thresholds	229251046	2018-09-04
model_medicare	282521040	2018-09-04
model_cgt	396649472	2018-09-04
model_lito	218533379	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	273446893	2018-09-04
model_thresholds	226062190	2018-09-04
model_medicare	279091242	2018-09-04
model_cgt	270346582	2018-09-04
model_lito	362925834	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	258874166	2018-09-04
model_thresholds	223150716	2018-09-04
model_medicare	285771939	2018-09-04
model_cgt	393197989	2018-09-04
model_lito	229561861	2018-09-04
"model_income_tax(s1314, ""2015-16"")"	268586529	2018-09-07
model_thresholds	226478086	2018-09-07
model_medicare	280739618	2018-09-07
model_cgt	270114098	2018-09-07
model_lito	362260369	2018-09-07
"model_income_tax(s1314, ""2015-16"")"	258440181	2018-09-07
model_thresholds	224387316	2018-09-07
model_medicare	280315260	2018-09-07
model_cgt	390045442	2018-09-07
model_lito	235536282	2018-09-07
"model_income_tax(s1314, ""2015-16"")"	267315864	2018-09-07
model_thresholds	223207003	2018-09-07
model_medicare	282812618	2018-09-07
model_cgt	274812457	2018-09-07
model_lito	364008098	2018-09-07
"model_income_tax(s1314, ""2015-16"")"	258491983	2018-09-07
model_thresholds	224886065	2018-09-07
model_medicare	279625565	2018-09-07
model_cgt	369846111	2018-09-07
model_lito	227372581	2018-09-07
"model_income_tax(s1314, ""2015-16"")"	264786926	2018-09-13
model_thresholds	224340763	2018-09-13
model_medicare	277239358	2018-09-13
model_cgt	267576721	2018-09-13
model_lito	356437568	2018-09-13
"model_income_tax(s1314, ""2015-16"")"	259964793	2018-09-13
model_thresholds	222389141	2018-09-13
model_medicare	278348591	2018-09-13
model_cgt	377797589	2018-09-13
model_lito	228953278	2018-09-13
"model_income_tax(s1314, ""2015-16"")"	268528136	2018-09-13
model_thresholds	226173722	2018-09-13
model_medicare	281084777	2018-09-13
model_cgt	275217563	2018-09-13
model_lito	358915645	2018-09-13
"model_income_tax(s1314, ""2015-16"")"	264699584	2018-09-13
model_thresholds	228391885	2018-09-13
model_medicare	284310976	2018-09-13
model_cgt	390697871	2018-09-13
model_lito	232906215	2018-09-13
"model_income_tax(s1314, ""2015-16"")"	265858210	2018-09-13
model_thresholds	225387953	2018-09-13
model_medicare	279898142	2018-09-13
model_cgt	272302478	2018-09-13
model_lito	358437679	2018-09-13
"model_income_tax(s1314, ""2015-16"")"	261820640	2018-09-13
model_thresholds	227876573	2018-09-13
model_medicare	284685942	2018-09-13
model_cgt	384772228	2018-09-13
model_lito	229982095	2018-09-13
"model_income_tax(s1314, ""2015-16"")"	275898885	2018-09-25
model_thresholds	227442222	2018-09-25
model_medicare	279920803	2018-09-25
model_cgt	277309297	2018-09-25
model_lito	370939494	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	264435187	2018-09-25
model_thresholds	227509083	2018-09-25
model_medicare	284943531	2018-09-25
model_cgt	382875439	2018-09-25
model_lito	229674545	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	274310780	2018-09-25
model_thresholds	228488811	2018-09-25
model_medicare	283096714	2018-09-25
model_cgt	281023713	2018-09-25
model_lito	362053569	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	264295139	2018-09-25
model_thresholds	227699125	2018-09-25
model_medicare	283277119	2018-09-25
model_cgt	380696123	2018-09-25
model_lito	233874157	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	271342078	2018-09-25
model_thresholds	229040568	2018-09-25
model_medicare	281164061	2018-09-25
model_cgt	280943299	2018-09-25
model_lito	361874971	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	263671100	2018-09-25
model_thresholds	229068878	2018-09-25
model_medicare	282206434	2018-09-25
model_cgt	389513078	2018-09-25
model_lito	231482210	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	268855561	2018-09-25
model_thresholds	229945605	2018-09-25
model_medicare	282973231	2018-09-25
model_cgt	272284761	2018-09-25
model_lito	362189099	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	262620595	2018-09-25
model_thresholds	227984340	2018-09-25
model_medicare	279482289	2018-09-25
model_cgt	387022947	2018-09-25
model_lito	231603885	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	272026051	2018-09-25
model_thresholds	227296452	2018-09-25
model_medicare	279679259	2018-09-25
model_cgt	273310269	2018-09-25
model_lito	363064921	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	264267431	2018-09-25
model_thresholds	227655154	2018-09-25
model_medicare	281643535	2018-09-25
model_cgt	388301142	2018-09-25
model_lito	230875940	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	270298800	2018-09-25
model_thresholds	228643918	2018-09-25
model_medicare	281287845	2018-09-25
model_cgt	274427335	2018-09-25
model_lito	363351943	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	263949388	2018-09-25
model_thresholds	228488510	2018-09-25
model_medicare	282703979	2018-09-25
model_cgt	388107485	2018-09-25
model_lito	230590726	2018-09-25
"model_income_tax(s1314, ""2015-16"")"	280384795	2018-10-03
model_thresholds	229467894	2018-10-03
model_medicare	283722434	2018-10-03
model_cgt	282633078	2018-10-03
model_lito	367688338	2018-10-03
"model_income_tax(s1314, ""2015-16"")"	259554223	2018-10-03
model_thresholds	231105692	2018-10-03
model_medicare	282326179	2018-10-03
model_cgt	384281658	2018-10-03
model_lito	232248355	2018-10-03
"model_income_tax(s1314, ""2015-16"")"	273129809	2018-10-06
model_thresholds	235203889	2018-10-06
model_medicare	289007218	2018-10-06
model_cgt	277257730	2018-10-06
model_lito	387828564	2018-10-06
"model_income_tax(s1314, ""2015-16"")"	264015011	2018-10-06
model_thresholds	226112884	2018-10-06
model_medicare	284703108	2018-10-06
model_cgt	415314813	2018-10-06
model_lito	229902886	2018-10-06
"model_income_tax(s1314, ""2015-16"")"	277390549	2018-10-06
model_thresholds	230239600	2018-10-06
model_medicare	290567913	2018-10-06
model_cgt	274607982	2018-10-06
model_lito	375126156	2018-10-06
"model_income_tax(s1314, ""2015-16"")"	261093601	2018-10-06
model_thresholds	226330032	2018-10-06
model_medicare	283769762	2018-10-06
model_cgt	402037157	2018-10-06
model_lito	226951660	2018-10-06
"model_income_tax(s1314, ""2015-16"")"	327490916	2018-10-07
model_thresholds	251971575	2018-10-07
model_medicare	304990942	2018-10-07
model_cgt	299804085	2018-10-07
model_lito	389536535	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	277474878	2018-10-07
model_thresholds	244464155	2018-10-07
model_medicare	303296826	2018-10-07
model_cgt	411629318	2018-10-07
model_lito	244941218	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	275692517	2018-10-07
model_thresholds	228866538	2018-10-07
model_medicare	281870846	2018-10-07
model_cgt	276009655	2018-10-07
model_lito	374094326	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	262468170	2018-10-07
model_thresholds	227411857	2018-10-07
model_medicare	283959504	2018-10-07
model_cgt	394968550	2018-10-07
model_lito	233187815	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	267571902	2018-10-07
model_thresholds	227437758	2018-10-07
model_medicare	285901489	2018-10-07
model_cgt	271925405	2018-10-07
model_lito	370036879	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	260402703	2018-10-07
model_thresholds	225003351	2018-10-07
model_medicare	285266007	2018-10-07
model_cgt	418644617	2018-10-07
model_lito	227727490	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	280734208	2018-10-07
model_thresholds	231333172	2018-10-07
model_medicare	284416689	2018-10-07
model_cgt	289711067	2018-10-07
model_lito	382878131	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	262531115	2018-10-07
model_thresholds	231722894	2018-10-07
model_medicare	289757147	2018-10-07
model_cgt	406141887	2018-10-07
model_lito	228896657	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	277720638	2018-10-07
model_thresholds	231991242	2018-10-07
model_medicare	285968651	2018-10-07
model_cgt	280422189	2018-10-07
model_lito	395356465	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	263899359	2018-10-07
model_thresholds	228742755	2018-10-07
model_medicare	284720577	2018-10-07
model_cgt	404333022	2018-10-07
model_lito	231392203	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	298513243	2018-10-07
model_thresholds	280939610	2018-10-07
model_medicare	289162926	2018-10-07
model_cgt	283530027	2018-10-07
model_lito	389983180	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	265003772	2018-10-07
model_thresholds	230819064	2018-10-07
model_medicare	289009928	2018-10-07
model_cgt	411129667	2018-10-07
model_lito	234281988	2018-10-07
"model_income_tax(s1314, ""2015-16"")"	271797706	2018-10-08
model_thresholds	228899065	2018-10-08
model_medicare	282839731	2018-10-08
model_cgt	273292745	2018-10-08
model_lito	365021392	2018-10-08
"model_income_tax(s1314, ""2015-16"")"	259681687	2018-10-08
model_thresholds	227105862	2018-10-08
model_medicare	286599916	2018-10-08
model_cgt	388467661	2018-10-08
model_lito	229817653	2018-10-08
"model_income_tax(s1314, ""2015-16"")"	277405608	2018-10-08
model_thresholds	229932401	2018-10-08
model_medicare	283264088	2018-10-08
model_cgt	274133930	2018-10-08
model_lito	379457070	2018-10-08
"model_income_tax(s1314, ""2015-16"")"	261330025	2018-10-08
model_thresholds	225526795	2018-10-08
model_medicare	283684530	2018-10-08
model_cgt	390810510	2018-10-08
model_lito	233722102	2018-10-08
"model_income_tax(s1314, ""2015-16"")"	271311608	2018-10-08
model_thresholds	228891837	2018-10-08
model_medicare	282448202	2018-10-08
model_cgt	282219007	2018-10-08
model_lito	362345741	2018-10-08
"model_income_tax(s1314, ""2015-16"")"	266181974	2018-10-08
model_thresholds	231183789	2018-10-08
model_medicare	283622186	2018-10-08
model_cgt	396490694	2018-10-08
model_lito	234472633	2018-10-08
"model_income_tax(s1314, ""2015-16"")"	270555656	2018-10-09
model_thresholds	226669759	2018-10-09
model_medicare	278978952	2018-10-09
model_cgt	281086584	2018-10-09
model_lito	366877541	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	259599767	2018-10-09
model_thresholds	231151261	2018-10-09
model_medicare	280037587	2018-10-09
model_cgt	397761357	2018-10-09
model_lito	230689257	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	279636722	2018-10-09
model_thresholds	232345727	2018-10-09
model_medicare	290745306	2018-10-09
model_cgt	289461693	2018-10-09
model_lito	373665752	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	273225282	2018-10-09
model_thresholds	238029826	2018-10-09
model_medicare	287357073	2018-10-09
model_cgt	417418227	2018-10-09
model_lito	244296399	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	273407192	2018-10-09
model_thresholds	242486632	2018-10-09
model_medicare	288634964	2018-10-09
model_cgt	281443176	2018-10-09
model_lito	376670286	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	268353153	2018-10-09
model_thresholds	236124585	2018-10-09
model_medicare	295535213	2018-10-09
model_cgt	403369259	2018-10-09
model_lito	239635697	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	293138452	2018-10-09
model_thresholds	253930124	2018-10-09
model_medicare	300824169	2018-10-09
model_cgt	294936475	2018-10-09
model_lito	391126444	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	278442557	2018-10-09
model_thresholds	249121846	2018-10-09
model_medicare	299453215	2018-10-09
model_cgt	410971248	2018-10-09
model_lito	244012692	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	274754052	2018-10-09
model_thresholds	229295413	2018-10-09
model_medicare	283389378	2018-10-09
model_cgt	288907830	2018-10-09
model_lito	371206045	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	265509147	2018-10-09
model_thresholds	232494206	2018-10-09
model_medicare	292165051	2018-10-09
model_cgt	389038690	2018-10-09
model_lito	237754250	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	271404972	2018-10-09
model_thresholds	229971855	2018-10-09
model_medicare	282487053	2018-10-09
model_cgt	279008167	2018-10-09
model_lito	354929878	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	263952668	2018-10-09
model_thresholds	229182473	2018-10-09
model_medicare	285330759	2018-10-09
model_cgt	391307753	2018-10-09
model_lito	233422431	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	273146675	2018-10-09
model_thresholds	231887336	2018-10-09
model_medicare	285587061	2018-10-09
model_cgt	274882052	2018-10-09
model_lito	360421828	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	264563452	2018-10-09
model_thresholds	233429359	2018-10-09
model_medicare	283338478	2018-10-09
model_cgt	389450700	2018-10-09
model_lito	237484697	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	265967837	2018-10-09
model_thresholds	229054473	2018-10-09
model_medicare	282791241	2018-10-09
model_cgt	276549063	2018-10-09
model_lito	352713824	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	261054148	2018-10-09
model_thresholds	228428628	2018-10-09
model_medicare	284362177	2018-10-09
model_cgt	378566491	2018-10-09
model_lito	230886829	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	269088927	2018-10-09
model_thresholds	227635631	2018-10-09
model_medicare	283437566	2018-10-09
model_cgt	272124783	2018-10-09
model_lito	372059579	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	262798560	2018-10-09
model_thresholds	228350624	2018-10-09
model_medicare	288402155	2018-10-09
model_cgt	382835665	2018-10-09
model_lito	231184390	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	263542466	2018-10-09
model_thresholds	233987438	2018-10-09
model_medicare	282001858	2018-10-09
model_cgt	273594825	2018-10-09
model_lito	361108209	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	262460941	2018-10-09
model_thresholds	225969825	2018-10-09
model_medicare	283032183	2018-10-09
model_cgt	397423437	2018-10-09
model_lito	232797792	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	266324129	2018-10-09
model_thresholds	230290500	2018-10-09
model_medicare	286499323	2018-10-09
model_cgt	277193580	2018-10-09
model_lito	362637581	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	269476239	2018-10-09
model_thresholds	228849973	2018-10-09
model_medicare	281999148	2018-10-09
model_cgt	393601210	2018-10-09
model_lito	237862071	2018-10-09
"model_income_tax(s1314, ""2015-16"")"	268786928	2018-10-16
model_thresholds	228159746	2018-10-16
model_medicare	281668541	2018-10-16
model_cgt	274195753	2018-10-16
model_lito	363337624	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	262421265	2018-10-16
model_thresholds	226442740	2018-10-16
model_medicare	282998235	2018-10-16
model_cgt	387187477	2018-10-16
model_lito	233855895	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	313995605	2018-10-16
model_thresholds	261596644	2018-10-16
model_medicare	307311598	2018-10-16
model_cgt	278756769	2018-10-16
model_lito	389870355	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	283266281	2018-10-16
model_thresholds	259157718	2018-10-16
model_medicare	289669591	2018-10-16
model_cgt	413039249	2018-10-16
model_lito	238222650	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	268331851	2018-10-16
model_thresholds	233369796	2018-10-16
model_medicare	279178114	2018-10-16
model_cgt	273981618	2018-10-16
model_lito	373541780	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	261670131	2018-10-16
model_thresholds	227352896	2018-10-16
model_medicare	281580598	2018-10-16
model_cgt	385993915	2018-10-16
model_lito	224542619	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	266713932	2018-10-16
model_thresholds	229746946	2018-10-16
model_medicare	281012881	2018-10-16
model_cgt	270586457	2018-10-16
model_lito	370104454	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	264040088	2018-10-16
model_thresholds	230505007	2018-10-16
model_medicare	278732675	2018-10-16
model_cgt	395471031	2018-10-16
model_lito	237139319	2018-10-16
"model_income_tax(s1314, ""2015-16"")"	306527752	2018-11-07
model_thresholds	266231889	2018-11-07
model_medicare	329232519	2018-11-07
model_cgt	317381840	2018-11-07
model_lito	641654589	2018-11-07
"model_income_tax(s1314, ""2015-16"")"	300174441	2018-11-07
model_thresholds	271840692	2018-11-07
model_medicare	329871615	2018-11-07
model_cgt	625910004	2018-11-07
model_lito	260152950	2018-11-07
"model_income_tax(s1314, ""2015-16"")"	295326641	2018-11-12
